timestamp,cat_meaning,cat_breed,current_brand,factor_natural,factor_imported,factor_taste,factor_foreign,factor_brand_fame,packaging_influence,image_preference,pkg_premium,pkg_cat_image,pkg_kibble_image,pkg_ingredient_image,pkg_eco_friendly,pkg_origin_symbol,pkg_benefit_symbol,pkg_guarantee,memorable_brand,desired_addition,opt1_want_buy,opt1_standout,opt1_premium,opt1_taste,opt1_suit_me,opt2_want_buy,opt2_standout,opt2_premium,opt2_taste,opt2_suit_me,opt3_want_buy,opt3_standout,opt3_premium,opt3_taste,opt3_suit_me,opt4_want_buy,opt4_standout,opt4_premium,opt4_taste,opt4_suit_me,opt5_want_buy,opt5_standout,opt5_premium,opt5_taste,opt5_suit_me,opt6_want_buy,opt6_standout,opt6_premium,opt6_taste,opt6_suit_me,opt7_want_buy,opt7_standout,opt7_premium,opt7_taste,opt7_suit_me,opt8_want_buy,opt8_standout,opt8_premium,opt8_taste,opt8_suit_me,opt9_want_buy,opt9_standout,opt9_premium,opt9_taste,opt9_suit_me,opt10_want_buy,opt10_standout,opt10_premium,opt10_taste,opt10_suit_me,top3_choices,age,gender,marital_status
6/26/2024 18:59:12,เป็นเหมือนลูก,"สก้อตติช,มัชกิ้น","คิงแคท, แคทิว่า",3,3,4,2,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,5,4,3,2,2,4,4,Buzz อาหารแมว น่ารักดีค่ะ เปนลายเส้นวาด,ไม่รู้อะ,4,4,4,3,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,4,3,4,4,5,3,5,4,4,4,4,4,5,3,3,3,4,2,3,3,3,3,"Option 3, Option 4, Option 5",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 19:00:48,น้องชายสุดที่รัก,"อเมริกันช็อตเเฮร์, ศุภโชค, เบงกอก, โคราช",แคทิว่า,5,5,5,5,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,5,5,5,5,5,5,5,แคทิว่า ลักษณะภาพ สีเเบรนด์,ไม่มี,4,4,4,4,4,3,3,3,3,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 3, Option 4",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 19:03:00,ลูกสาว,สก็อตติส โฟลด์,Teste of the wild,5,5,5,5,4,0,ได้ทั้งสองแบบ หากถูกใจ,2,2,5,5,2,3,5,5,แคทิวา มีรูปแมวหลากหลายพันธุ์ ตัวอ้วนดูสมบูรณ์ สีสันบนห่อสดใส ชัดเจน ภาพพื้นหลังดูสื่อถึงแหล่งวัตถุดิบที่พรีเมียม,เพิ่มภาพชิ้นเนื้อ วัตถุดิบ ใหญ่ๆ ชัดๆ ให้สื่อถึงคุณภาพของวัตถุดิบ,3,5,2,2,2,3,3,2,2,2,5,5,3,3,5,5,5,3,3,4,2,3,2,2,2,3,5,4,3,3,2,3,3,3,3,4,5,3,4,4,3,3,3,4,2,2,2,2,2,2,"Option 3, Option 4, Option 8",20-29,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 19:06:42,Best friend,Scottish,King catt,5,4,4,4,4,0,ได้ทั้งสองแบบ หากถูกใจ,5,5,5,5,5,4,4,5,Whiskas,,4,4,3,2,2,3,5,3,2,3,4,5,5,4,4,2,5,2,2,2,2,5,2,2,2,5,5,5,5,5,3,5,3,3,3,4,5,4,4,4,3,3,3,3,3,2,2,2,2,2,"Option 5, Option 6, Option 7",30-39,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 19:10:45,เป็นเพื่อนเล่นเวลาเหงา,แมวจร,แบบแบ่งขาย,3,4,2,2,3,1,ภาพแมวจริง หรือแมวสมจริง (AI),3,3,3,3,3,3,2,3,วิสกัส,,2,3,2,2,3,3,3,3,3,3,4,4,3,3,4,3,3,2,4,4,4,4,3,2,3,2,3,3,4,3,3,3,4,4,2,2,4,4,4,3,2,2,3,4,4,4,4,3,3,4,"Option 2, Option 3, Option 6",20-29,ชาย,โสด ไม่มีแฟน
6/26/2024 19:29:21,เป็นเพื่อน เป็นเซฟโซนที่เล่าอะไรให้ฟังก็ได้,แมวไทยค่ะ (แมวจร),"Purino, Betagro, Perfecta",5,3,4,1,4,1,ได้ทั้งสองแบบ หากถูกใจ,5,4,5,3,5,3,5,4,"Canagan, Neez+, Lifemate เพราะดีไซน์ดูแตกต่างจากผลิตภัณฑ์แบรนด์อื่นๆ ตามท้องตลาด มีความ minimal และดู premium",ถุงที่ง่ายต่อการเทและการเก็บรักษา ก็มีส่วนสำคัญในการตัดสินใจซื้อค่ะ,3,3,2,2,2,3,3,3,2,2,4,4,3,3,4,3,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,4,4,4,2,3,4,3,3,2,3,3,2,3,2,5,5,3,4,4,"Option 3, Option 6, Option 10",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 19:30:22,สิ่งที่ช่วยฮีลใจและให้ความสุข,แมวจรจัด คิดว่าพันธ์ผสม,แคทิวา คิงแคท,3,3,4,2,3,0,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,3,3,3,3,3,วิสกัส,ไม่มี,3,4,3,4,4,4,5,4,4,4,3,4,4,4,3,2,4,2,2,2,2,4,2,2,2,2,4,3,2,2,2,3,4,3,2,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,"Option 1, Option 2, Option 3",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 19:32:07,เหมือนเป็นเพื่อนเป็นลูกคนหนึ่งเลย คอยอยู่กับเราตลอดเวลาเศร้าเวลาเหงา เวลาดีใจ เป็นที่คอยรับฟังเราระบายเรื่องต่างๆได้ดีมากๆ,เปอร์เซีย,Buzz,4,4,4,3,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,4,4,4,3,2,5,4,Buzz เพราะเป็นลายการ์ตูนน่ารักมาก,เพิ่มหน้าแมวตัวเอง,3,4,2,3,2,3,4,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,2,4,4,3,5,5,4,4,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,"Option 6, Option 7, Option 8",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 19:32:41,สมาชิกในครอบครัว,เปอร์เซีย,คิงแคท,4,4,4,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,4,4,3,5,5,คิงแคท เนื่องจากมีความเป็นยูนีค มีแพทเทิร์นที่ต่อให้เป็นสีหรือคนละสูตรก็รู้ว่านี่คือของยี่ห้อนี้,,2,2,2,2,2,2,2,2,2,2,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,3,3,4,4,4,3,3,4,4,5,3,3,4,2,2,2,2,2,2,4,2,2,2,"Option 6, Option 7, Option 8",30-39,หญิง,โสด ไม่มีแฟน
6/26/2024 19:33:19,เลี้ยงเกมืลูกเลย รักที่สุด,แมวส้มสลิดกับวิเชียรฮิมาลายัน,King Cat,4,4,4,4,5,1,ได้ทั้งสองแบบ หากถูกใจ,4,3,4,4,3,4,5,5,King Cat,,2,2,2,2,2,3,3,3,3,3,5,5,5,4,5,5,5,4,4,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Option 3, Option 4, Option 5",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 19:37:21,เป็นลูก เป็นที่คลายเครียด เวลาเหนื่อยๆ มากอดแมวแล้วหายเหนื่อย ฟูลฟีล,Scottish Fold,Kativa,4,5,3,5,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,5,5,5,3,5,5,5,Taste of the Wild,"เรื่องกระดูก ข้อต่อ , ช่วยลดความเครียด",3,5,2,1,1,4,5,5,3,2,5,5,4,3,5,4,5,3,5,4,5,5,5,5,5,5,5,3,4,4,3,5,5,5,4,3,5,2,2,3,1,2,2,3,1,1,1,1,1,1,"Option 3, Option 5, Option 6",20-29,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 19:42:27,เป็นเหมือนลูกของเรา,พันธุ์ไทย,ฮีโร่แคท,4,3,5,2,3,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,4,4,4,4,3,ยูโอ ภาพแมวดูสมจริง ดูเรียบง่าย สบายตา,วิธีการดูแลสุขภาพ ของแมว และ บางอาการป่วยที่เจ้าของควรสังเกตุ,3,3,3,3,2,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Option 1, Option 3, Option 8",50+,หญิง,โสด ไม่มีแฟน
6/26/2024 19:44:22,เพื่อน,พันธ์ุทาง,Whiskas,4,2,5,2,3,0,ได้ทั้งสองแบบ หากถูกใจ,2,4,4,4,2,2,5,4,อาหารเปียก Vif เป็นรูปแมวการ์ตูน ไม่เหมือนใคร,แมวชอบอันดับ1,3,4,2,3,3,4,4,3,2,3,5,3,3,4,4,2,2,3,2,2,2,3,3,2,2,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 3, Option 6, Option 7",30-39,หญิง,แต่งงานแล้ว
6/26/2024 19:44:42,ลูกของเรา,สก็อตติช บริทิช,King cat,3,3,4,2,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,4,3,3,4,3,4,King cat,ปริมาณพลังงานที่ได้รับ,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,1,1,1,1,1,1,4,2,2,2,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Option 3, Option 5, Option 7",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 19:45:20,คนในครอบครัว,พันธ์ุไทย,Kingkat,4,3,5,3,4,0,ได้ทั้งสองแบบ หากถูกใจ,3,4,4,4,3,3,5,3,วิสกัส,ความเรียลหรือแคกต่าง,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,"Option 1, Option 2, Option 4",40-49,หญิง,แต่งงานแล้ว
6/26/2024 19:47:41,น้องสาว,ไทย,YouO,4,2,2,2,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,3,5,4,1,3,5,1,Regalos เพราะเป็นแมวการ์ตูนตาโต ไม่มีแบรนด์อื่นทำแบบนี้,ถุงอาหารที่สามารถเป็นที่ลับเล็บได้,4,4,2,5,5,3,3,1,1,1,3,4,3,4,5,4,5,3,4,5,2,4,2,2,1,4,5,2,3,4,5,5,3,4,5,5,5,3,3,5,2,4,2,2,1,4,5,4,3,5,"Option 3, Option 7, Option 10",40-49,ชาย,โสด ไม่มีแฟน
6/26/2024 19:56:04,ลูก,"บริติช ชอทแฮร์ , สก๊อตติช",Will’s,5,5,5,5,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,5,5,5,5,5,5,5,Will’s,"ยอดขายอันดับ1, สัตวแพทย์แนะนำ, ไม่ทำร้ายไต , ดีต่อสุขภาพ",2,5,1,1,1,1,1,1,1,1,5,5,1,5,5,1,5,1,2,1,1,1,1,1,1,4,5,5,2,4,1,1,4,2,2,1,1,1,1,1,1,5,2,2,2,1,1,1,1,1,"Option 2, Option 5, Option 6",40-49,ชาย,แต่งงานแล้ว
6/26/2024 20:01:02,ลูกที่เลิฟฟฟ,พันํ์ไทย,Mekko,4,5,5,5,5,0,ได้ทั้งสองแบบ หากถูกใจ,3,3,4,5,3,5,5,5,Mekko เพราะแมวหม่ำเกลี้ยงไม่เหลือ,Probiotic,4,5,4,5,5,5,5,5,5,5,3,3,3,3,3,3,3,4,4,3,4,4,5,5,3,3,3,3,3,3,4,5,5,5,5,3,3,3,3,3,5,5,5,5,5,4,5,5,5,4,"Option 1, Option 2, Option 9",40-49,หญิง,แต่งงานแล้ว
6/26/2024 20:08:11,เป็นเพื่อนเป็นลูก,แมวจร สีขาวดำ,You-o,3,2,5,2,5,1,ได้ทั้งสองแบบ หากถูกใจ,3,5,4,3,2,3,3,3,cat n joy,รูปแบบสะดวกแมวทาน,3,5,3,3,3,3,5,3,4,3,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,3,5,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,"Option 2, Option 3, Option 6",30-39,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 20:19:06,เป็นสมาชิกของครอบครัว,แมวบ้าน,Mouchou และ Oliver,5,4,5,4,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,5,5,5,4,4,4,King cat เนื่องจากดูง่าย สะอาด ไม่มีสีสันฉูดฉาด ไว้วัสดุที่ดีในการผลิต,ลักษณะของอาหารแมวเม็ดจริง ทำให้มองเห็นได้เด่นชัด,3,3,3,3,3,4,4,4,4,4,3,4,3,3,4,3,3,3,3,3,4,4,3,3,3,5,4,5,4,5,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,2,3,2,3,2,"Option 2, Option 3, Option 6",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 20:25:56,น้องชายคนเล็กที่รักที่สุด,แมวลายสลิด,You-O,3,2,5,3,4,0,ภาพแมวจริง หรือแมวสมจริง (AI),3,4,4,2,3,2,4,4,You-O เพราะสโลแกนมีแมวยูโอ,ลักษณะเม็ด ปริมาณโซเดียม,2,2,2,2,2,3,3,2,3,2,5,4,5,5,5,4,4,5,5,4,3,3,5,3,3,4,3,3,4,3,5,4,3,5,3,5,5,5,5,5,3,3,3,3,3,4,3,4,4,4,"Option 3, Option 4, Option 8",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 20:27:44,เพื่อน,ไทยเปอร์เซีย,Petheria,4,3,4,3,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,4,4,3,4,4,4,Purino neo,Qr เพื่อแสกนอ่านส่วนผสมของอาหารเนื่องจากบนบรรจุภัณฑ์อาจจะตัวเล็ดอ่านลำบาก และข้อมูลของผลิตภัณฑ์ต่างๆ,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,"Option 3, Option 5, Option 9",40-49,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 20:35:55,เป็นน้องสาวคนเล็ก,ไทย,Kativa,4,3,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,3,2,3,4,4,Kativa,,2,4,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,2,3,2,2,2,2,2,2,2,2,"Option 2, Option 3, Option 4",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 20:37:32,เป็นเพื่อน,สลิด,"King cat, Friskies",4,2,5,2,2,1,ภาพแมวจริง หรือแมวสมจริง (AI),3,3,3,3,4,3,4,3,Friskies น่ารัก,ฝาเทอาหาร เหมือนขวดน้ำ,2,3,3,3,2,2,4,2,2,2,3,4,3,3,3,3,4,3,3,3,3,4,3,3,2,4,4,3,3,3,3,4,3,3,3,4,4,3,3,4,2,4,2,2,2,2,4,4,3,2,"Option 3, Option 6, Option 8",40-49,หญิง,โสด ไม่มีแฟน
6/26/2024 20:41:18,ลูกที่ทั้งรัก ทั้งน่ารำคาญในบางเวลา 555,จร สามสี,วิสกัส,3,3,5,3,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,4,4,2,3,4,2,วิสกัส เพราะคุ้นเคย สีเข้ม /zoi cat เพราะแมวที่ถุงน่ารัก,ไม่แน่ใจ,1,4,1,1,1,1,4,1,1,1,2,3,2,2,2,1,3,1,1,1,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,2,3,2,2,2,1,4,2,2,2,"Option 6, Option 7, Option 8",50+,อื่นๆ,หย่าร้าง/เป็นม่าย
6/26/2024 20:44:01,เป็นลูก ที่เราอยากเห็นการเติบโตของเค้า,Johnjust,Projen + petheria,5,3,5,3,4,0,ได้ทั้งสองแบบ หากถูกใจ,4,4,5,2,3,3,5,3,Projen + test of wild เห็นแล้วรู้สึกถึงธรรมชาติของแมว ความเป็นสัตว์ป่าและนักล่า ทำให้รู้สึกว่าถ้าซื้อให้ลูกกินมันจะดีกับเค้าในแบบที่ธรรมชาติจะให้ ส่วนแพ็คเกจชอบ Projen ที่มีจุดเปิดปากถุงง่าย มีเส้นๆให้ดึง ไม่ใช่ฉีกตามรอยปะ,ซิปล็อกควรจะมีอยู่แล้ว ส่วนที่อยากเพิ่มหน้าถุงอาหารคือรูปเม็ดอาหาร ขนาดเม็ด เด่นเรื่องไหน ช่วยเรื่องอะไร,4,4,4,5,3,3,2,4,3,3,4,2,3,3,3,4,2,3,3,3,4,5,5,4,4,3,2,2,2,2,3,2,2,3,3,4,4,5,5,4,3,2,3,3,3,2,2,2,2,2,"Option 1, Option 5, Option 8",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 20:44:14,เป็นครอบครัว,ไทย,ยูโอ,5,5,5,5,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,5,5,5,5,5,5,5,ยูโอ เพราะ มีแมวต้องยูโอ,วิตามินบำรุงสุขภาพแมว,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,"Option 3, Option 6, Option 7",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 20:51:15,เป็นเหมือนคนในครอบครัว,แมวจรไทย,คิงส์แคท / Justino สลับๆกัน,5,3,4,4,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,3,4,4,4,4,5,4,คิงส์แคท ได้ยินชื่อบ่อยเห็นบ่อย,รูปแมวของตัวเอง,3,4,3,4,4,3,4,3,3,3,4,4,4,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,"Option 1, Option 3, Option 4",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 20:51:42,เป็นคนในตรอบครัว,พันธุ์ไทย,King Cat,4,4,5,4,5,1,ได้ทั้งสองแบบ หากถูกใจ,4,3,4,4,4,4,5,5,Buzz,,3,5,4,3,3,4,5,3,3,3,2,5,3,3,3,2,3,3,3,3,5,3,4,4,4,4,4,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,"Option 5, Option 7, Option 8",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 20:52:10,เป็นคนในครอบครัว,แมวไทย (แมวจร),"Purino, King Cat",5,4,5,5,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,5,5,5,4,4,4,3,Whiskas จำ packaging ได้,,4,4,3,3,3,3,4,3,3,3,3,5,4,4,3,3,3,4,4,4,5,5,4,5,5,2,3,2,3,2,4,4,4,5,4,2,3,2,2,2,3,3,3,3,3,2,2,3,2,2,"Option 1, Option 5, Option 7",30-39,ชาย,แต่งงานแล้ว
6/26/2024 20:52:23,เป็นลูกเป็นครอบครัว,พันธ์ไทย,คิงแคท,4,4,4,4,4,0,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,4,3,4,5,4,คิงแคท,ไม่มี,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,"Option 2, Option 3, Option 9",30-39,หญิง,แต่งงานแล้ว
6/26/2024 20:54:10,คนในครอบครัว,ไทย,King Cat,5,3,5,3,5,0,ได้ทั้งสองแบบ หากถูกใจ,4,3,4,3,3,3,4,3,King Cat เพราะไม่ได้เลือกซื้อยี่ห้ออื่นเลย,,3,4,3,3,3,2,3,2,2,2,4,4,4,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,"Option 1, Option 3, Option 9",40-49,หญิง,แต่งงานแล้ว
6/26/2024 20:59:19,เป็นคนในครอบครัว เจ็บไข้ได้ป่วยก็ดูแลรักษากัน,"ไทย , ไทยผสมสกอตติชโฟลด์","SmartBrain Gold , YOU-O Gold",4,4,4,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,3,4,4,4,5,5,5,5,BUZZ Netura ชอบซองที่เป็นเนื้อด้านๆ ลายเส้นการ์ตูนน่ารัก,,3,3,3,3,3,4,3,3,3,3,5,4,5,5,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 3, Option 4, Option 6",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 21:00:04,เหมือนลูกเราเป็นเพื่อน,American Short Hair,Kativa,4,3,5,4,5,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,5,4,5,4,5,Whiskas เพราะสี,คุณประโยชน์ของอาหารแมวเพื่อให้แมวสุขภาพแข็งแรง,3,5,4,3,3,4,5,4,4,3,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,4,5,5,4,5,5,3,5,3,3,3,3,5,4,3,3,"Option 1, Option 3, Option 8",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 21:08:11,เป็นเหมือนสมาชิกในครอบครัว,ทาง,Friskies,4,3,4,3,3,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,3,4,4,3,3,4,4,Purino friskies,,4,4,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,1,2,2,2,2,2,"Option 3, Option 4, Option 6",40-49,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 21:10:52,แมวเป็นทั้งลูก ทั้งเพื่อน และเจ้านาย,ไทยล้วน,Purino neo / king cat,4,3,4,4,4,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,5,4,4,5,5,King Cat  เพราะมีรูปแมวหลายสายพันธุ์,Topping เสริม พวกไก่ฟรีซดาย,5,5,5,4,4,5,5,5,4,4,5,5,5,5,5,4,5,4,4,5,4,3,3,4,3,3,5,4,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,3,3,4,3,3,"Option 1, Option 3, Option 8",30-39,หญิง,แต่งงานแล้ว
6/26/2024 21:11:22,น้อง,ไทย,"Buzz , justino",3,3,5,3,5,0,ได้ทั้งสองแบบ หากถูกใจ,3,4,5,5,5,5,5,4,Buzz เพราะ ถุงมีซิปล๊อค และ ซองเป็นแบบกันแสงแดด ทำให้คุณภาพของอาหารยังคงที่ไม่หายไป,ซิปล๊อคที่แน่นขึ้น,3,3,3,3,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,"Option 6, Option 7, Option 8",30-39,อื่นๆ,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 21:42:25,เป็นเหมือนสมาชิกครอบครัว,"วิเชียรมาศ ,แมวไทย",Pramy,5,3,4,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,3,4,4,3,5,3,4,3,Buzz เพราะสีสันดูสบายตา สีไม่ฉูดฉาย,เติมแมวลงไปเยอะๆเลย,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,3,3,3,4,3,3,4,5,4,4,4,4,4,4,4,4,5,5,4,4,5,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 6, Option 8",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/26/2024 21:46:41,เปรียบเสมือนลูก,ทาง,Purena Friskies,4,2,4,2,3,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,4,4,4,4,4,4,Whiskas,ราคา,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,"Option 3, Option 6, Option 9",30-39,หญิง,โสด ไม่มีแฟน
6/26/2024 21:58:03,เหมือนน้องชายที่ถึงจะดื้อและทำให้เราเจ็บตัว แต่สุดท้ายเราก็จะหายโกรธเอง เป็นสิ่งมหัศจรรย์ที่แค่กอด/หอมก็ช่วยให้หายเครียดได้,ไทย,คิง แคท,4,4,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,5,3,3,4,4,คิง แคท เพราะมีการใช้ CI แบรนด์ที่ไม่เหมือนกับแบรนด์อื่นในท้องตลาด,มีบริเวณให้ทดลองดมกลิ่นอาหารแมวบนตัวถุง,3,4,3,3,3,3,5,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,3,3,3,3,3,4,3,4,3,"Option 2, Option 3, Option 4",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 22:00:13,เป็นส่วนนึงของชีวิต ขาดไม่ได้,ไทย เปอร์เซีย,Buzz,5,4,5,5,5,0,ได้ทั้งสองแบบ หากถูกใจ,5,4,5,5,5,5,5,4,Solid สีสันจัดจ้าน,ดอกไม้,2,4,2,2,2,3,3,3,3,2,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,5,5,5,5,3,3,3,3,3,4,3,4,4,4,"Option 3, Option 6, Option 8",20-29,หญิง,โสด ไม่มีแฟน
6/26/2024 22:03:59,คนในครอบครัว,พันธุ์ทาง,เม็ด เปียก เปลี่ยนไปเรื่อยๆ แมว ขี้เบื่อ,3,2,5,2,2,0,ได้ทั้งสองแบบ หากถูกใจ,2,2,3,3,3,3,3,3,ฟริสกี้,Topping,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 6, Option 7, Option 8",40-49,หญิง,โสด ไม่มีแฟน
6/26/2024 22:36:18,เพื่อน,แมวพันธุ์ไทย,YouO,5,4,5,4,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,5,5,5,5,5,5,4,YouO,สรรพคุณของวัถุดิบที่ดีต่อแมวในแต่ละรสชาติ,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 3, Option 7",30-39,หญิง,โสด ไม่มีแฟน
